SourceUserID,ReplyUserID
9261,10433
9127,6646
3666,3666
3710,8191
8338,2126
8338,11495
7243,3338
1577,4935
2615,2615
11658,9267
3659,6520
4468,7104
10100,10100
5944,7847
5944,8305
2272,3423
5899,918
6890,12392
6890,12392
10662,1788
3772,8121
3772,4015
3772,5597
10381,10140
12233,5328
10157,10799
8694,11882
2219,2265
2219,10743
7832,7832
9223,11930
9223,4474
9223,3972
8568,8568
9801,2100
7852,7852
8560,11257
10947,10947
11329,11211
12045,12045
6149,12279
10574,762
3846,3846
3846,3846
8483,8483
12304,3360
12304,2075
5295,129
7690,3482
5180,5180
9611,1499
12115,5159
11205,11205
3732,8116
3954,12099
3954,235
3954,11532
5674,5674
2302,5663
8030,8030
9485,4557
11456,9304
7850,10033
1425,4429
3987,10469
7006,5406
7006,9916
7006,4598
11250,1356
7781,12164
750,7891
750,12126
776,8072
11658,11013
11658,11484
1168,919
2729,6769
3772,2100
3413,10302
575,4397
575,4397
353,353
3772,4911
3772,7776
3772,2467
8805,7282
7269,9752
7269,3885
7269,10076
7269,5213
7269,193
7269,2500
7269,1368
7269,3059
7269,3265
7349,1578
7349,1578
12282,1224
7523,1388
1032,1032
5365,9654
3978,7219
3978,962
3978,7713
3978,8971
3978,910
3978,9085
3978,4877
3978,740
3978,11890
11016,73
9811,3002
3264,416
3356,11754
3356,3712
6349,6349
10626,866
10626,4297
11658,3505
11658,179
11658,12317
4772,10495
8637,8637
7039,7039
7039,7039
7039,7039
1955,11599
1694,4860
11837,11837
9661,9661
8982,10323
6783,10356
9575,9575
11485,11485
4284,4284
2631,10143
2631,2738
2631,5507
2631,11019
2631,5263
2631,7836
2631,3921
2631,5845
9792,9422
11658,1323
11658,1260
11658,2188
11658,9641
9463,9463
2631,9454
8757,11900
1851,1851
10620,7693
6535,6535
8590,1817
8590,8912
6628,2100
6644,6291
6662,8516
2417,4657
2146,8472
1221,5709
8040,6034
7715,7715
478,12341
6055,7155
6055,10036
6055,8729
683,2966
11329,4125
1300,7055
12075,7636
4529,11463
7242,8813
7242,1714
7242,1714
7828,7828
8279,8279
4195,11433
4849,10430
7473,7473
560,560
11178,1620
4980,8146
4980,6556
4980,10216
4980,10316
4980,12264
4980,10112
4980,11860
4980,3175
4980,2565
4980,1391
10964,9992
10182,8943
10155,8057
7134,1464
128,11269
961,11291
438,2804
9252,26
2450,1476
7269,3045
7269,8069
10204,1402
6402,3061
6402,6007
3414,1492
8603,3989
7638,29
11009,3128
402,11984
3772,7874
3772,10785
3772,11744
11083,11083
8080,8333
10050,1903
8692,2815
6932,5797
6932,1363
6584,8939
2859,2859
9223,3335
6818,972
10118,10118
11237,9866
12000,2733
1685,6101
10394,4504
2542,2699
8853,8853
7965,7965
10210,9326
11806,11806
3235,6537
7507,10807
11120,4650
1529,1529
8670,8670
1032,4034
7132,1710
9757,10152
9757,6217
9757,2100
9757,11752
9757,4925
9757,4925
9757,4925
9757,4925
9757,4925
5220,7662
7520,8853
6530,3481
3537,3537
3537,3537
6739,1849
2609,2609
10977,10977
2266,7705
10581,10581
4314,8473
3429,8698
5927,179
10235,4039
11039,9643
10630,5971
10769,8902
10769,10451
10769,1014
10769,3289
10769,8787
10769,6761
10769,12338
10769,8616
4013,4013
905,7349
11169,11169
1811,5371
3927,3927
3673,9094
2631,7900
2631,3625
2631,762
2631,761
7448,944
10078,12428
507,4579
3074,3074
10301,828
10301,955
10597,11862
10769,6724
7617,8065
4122,965
4122,965
559,4931
8018,8018
10574,10574
9654,5365
10205,5137
10205,5137
5112,5112
8301,7282
749,1016
749,8653
749,8137
749,4278
749,319
749,5218
749,2431
749,10899
749,6406
749,9400
11900,8757
10584,10584
12386,7446
6517,2001
2935,5740
4286,2077
2461,2100
300,7443
6746,6240
11658,412
11658,9330
11658,1870
6164,12214
2959,4526
2959,10541
6402,6402
4068,4862
4068,10254
4068,4442
8892,8892
11658,4694
11658,1155
11658,1437
11658,2928
11658,7301
11658,9311
11658,1261
7812,7812
7972,6728
1050,1050
6258,6258
1890,730
10237,10237
6649,10271
8170,10329
8790,12180
3783,4279
9693,2978
9693,1647
9693,10564
6574,11017
11211,11329
10574,10574
1243,8133
3495,3495
7448,9424
3750,3750
6881,6881
9558,9558
9074,722
7609,12257
7519,7519
8620,8602
2677,5607
905,4552
905,8816
9768,9768
10343,10343
2659,5310
4023,3303
6695,7139
3927,3927
11682,1446
6619,2685
867,9826
1492,11067
10505,6476
5351,9701
11658,2852
8820,8820
8590,8878
11217,10094
845,1694
845,1694
3710,6573
5061,180
11284,11284
2266,4839
2266,10737
4843,4843
6688,7558
7269,859
7269,2856
6251,9538
6328,2227
7965,7965
3026,2594
4875,3694
8237,2665
5761,4587
5150,2642
1167,1660
6747,6747
7965,7965
3846,3846
227,6797
3817,5769
3852,6557
9952,4365
6715,6715
6715,6715
6769,7929
6640,6640
1636,10635
5429,3005
5429,12107
2488,11935
10124,6432
8697,8697
6878,4602
204,8090
11873,7396
6379,1921
584,584
5234,5234
8071,8430
1185,9623
10056,10056
153,2100
294,294
7455,7455
7979,3901
6402,6402
7091,4623
8736,10350
8736,4426
8736,404
8736,10181
8736,10041
8736,513
8736,10528
8736,52
8736,5511
8736,3505
8736,10491
8736,12091
8736,5400
8736,9047
8736,8340
8736,2230
8736,2303
8736,11278
8736,11372
8736,2264
8736,6217
9824,1626
7401,9573
1725,1725
9507,4994
9875,10213
9432,6006
637,7555
12304,12304
8215,6667
8215,8446
3742,3742
2450,2450
11875,5521
7832,7832
8377,8377
1312,6381
12368,6050
12368,7467
12368,6580
12368,3577
5439,6038
7905,9272
10775,10902
10775,5800
2636,6828
11658,11484
12004,5564
12004,12214
225,8320
9724,9724
7488,9670
8994,1521
6845,315
6845,4291
6845,6096
8483,8483
4312,3063
675,675
1694,1694
4531,347
6969,3423
1803,9439
7779,4629
7739,4028
9571,8784
2215,8649
4884,7699
11856,3919
11856,11856
11856,1005
11856,6216
11856,9239
2057,2057
2057,2057
2806,4249
3415,6388
8291,8038
9831,3159
11658,4833
11658,11292
11658,3672
7421,3718
11300,11887
2677,9901
2677,4898
7965,7965
5980,2467
5980,11058
10118,10118
5219,7017
6529,6529
5827,11393
11658,985
769,769
7832,7832
7832,7832
626,1961
3208,2450
3294,6676
7821,5230
1633,762
10235,4654
10235,7605
10235,7570
4570,4734
4570,12183
4570,1532
3943,5352
3200,7175
4885,6086
6234,3972
6234,2894
6234,844
1633,1106
225,7293
445,1373
4836,4836
7859,7859
9765,2536
6685,5024
11279,11279
10263,3856
5655,11419
2639,2639
11566,11566
12034,10193
7327,631
12030,11615
12030,12030
6236,2199
455,10584
6640,6640
8722,5441
2358,9092
937,9917
2989,2989
11841,2450
11841,11842
12143,817
6097,3187
5354,8654
436,436
7269,513
162,11475
3694,4875
5041,4437
5774,5774
11601,11601
5564,7063
5564,9827
649,12381
1923,988
2650,4089
2265,2265
5086,6548
5086,6217
9021,13
9021,2014
9021,1570
9021,4029
9021,1043
9021,778
9021,1781
9021,1781
9021,4979
2301,1895
10626,4834
10626,8059
10626,2100
10626,3551
8589,9426
11225,4302
11225,4302
11225,4302
11225,4302
11225,4302
56,1538
3772,11289
3772,3555
4682,10619
2069,11249
2069,8750
3005,3005
8024,5943
7392,7392
292,8193
512,7583
735,1915
1459,7715
10364,4502
10364,5025
10364,5210
10364,3162
10364,11765
10364,11765
10010,7775
2816,10548
7513,7513
4476,4383
560,6586
560,560
11567,7077
2613,9104
829,829
12166,8592
6866,8803
3498,4960
9230,9901
7287,3305
5016,5016
9349,6376
8136,10605
8136,10605
949,949
9873,9873
1639,9735
1639,11198
8328,2551
1523,4170
3391,2426
7081,7081
3537,3537
3537,3537
641,6786
6659,6659
10293,11346
9345,12276
9187,9187
2637,12111
701,97
2450,4559
1861,7033
1861,2465
4141,4141
8342,11104
6740,6764
7029,2069
2623,9682
10987,2298
10437,10437
3918,10790
2453,8667
8990,430
12424,1141
10636,10636
1414,6815
1414,6111
1414,3954
1414,1414
1414,1414
1414,6084
7374,6781
10433,9261
2333,2180
7965,7965
2063,10570
4869,3241
10144,6305
8839,11353
6530,9256
11425,7943
11218,118
3718,579
2425,2100
2425,6217
12332,1835
11929,4768
368,4366
7620,7620
11426,5368
11426,12284
11426,702
11426,10841
11426,12224
11426,1566
11426,1859
11426,8642
3753,2874
3753,2049
3753,12188
3753,6972
3753,601
3753,8093
3753,9141
3058,445
12144,11647
8878,9681
9111,238
5985,1950
9570,9570
6770,10169
4140,4140
4107,4107
8182,8182
7006,12050
7006,9092
7006,8591
7358,7358
2425,2804
10299,6559
2356,2356
8497,12279
10905,3847
10905,3484
10548,10548
10370,7105
2804,10748
12030,12030
1071,3215
11658,10230
11658,11587
17,7763
1927,2231
8878,8590
8878,8878
2425,6217
11658,5914
2248,8976
5639,1617
6535,6535
4042,4955
11707,11707
4708,4929
11542,11542
3772,10785
3772,7651
3772,5143
3772,3772
3772,2182
5767,606
5767,606
5716,10125
1508,2673
1508,10041
1508,10041
1508,668
9952,4365
8063,10143
4749,3827
2425,2425
2146,9866
2717,2717
2816,513
10325,5307
10325,5307
10325,4018
2859,2859
2659,8618
2659,9595
2659,202
2659,3984
2659,6217
2659,11244
2659,1241
2659,5131
2659,12317
2659,1201
2639,2639
3051,10322
3750,3750
9410,3579
11554,4272
4284,4284
7310,6769
10235,5800
8194,368
971,4554
2631,5760
2448,7847
10626,2100
10626,513
4034,1032
2273,11158
10235,6022
10235,11793
8015,6204
4157,4157
710,710
12434,10651
1973,1270
1099,5470
12133,6749
7401,3156
7401,1218
7401,12242
9534,6076
9534,10754
9092,9624
3772,11890
3772,10987
3772,9248
7367,10102
5922,5922
7091,1200
4157,4157
10077,9512
7588,4072
2631,10143
10118,10118
470,7977
6535,6535
4078,2735
2381,4277
4034,4034
5716,12180
8439,9444
1197,4768
1197,1197
5660,992
10235,2132
10235,3362
5238,562
5238,573
5238,4539
12152,7487
12152,3590
10223,3020
1403,6303
9287,5971
7296,7296
1172,957
11792,285
3139,3139
1594,6160
2997,2997
2119,1138
2119,1853
3666,557
3666,3666
7861,10449
11897,5684
10055,11427
114,3025
4421,1484
9476,9476
12227,4564
6857,2229
6352,12131
11910,4813
7508,7508
2913,7241
445,10667
3158,8626
7237,9634
6921,11869
6421,7118
9436,2466
7965,7965
9294,9294
1032,1032
1032,1032
7269,2482
7269,8006
2816,3865
5562,266
5562,2452
1403,5631
1403,1403
7120,5992
9334,5752
6077,2450
6640,6640
4899,2100
6981,3575
2631,10143
2631,4449
2631,5630
2631,4697
2631,11198
2631,1470
9624,3759
9624,7248
1463,1463
11104,8342
6693,6693
3087,3423
4698,9823
6961,7015
9146,12176
1136,1136
6640,6640
3181,9001
6474,11057
176,11549
5454,10422
12142,12142
5501,228
2342,2342
8814,132
4083,12106
12163,11570
2950,9065
2859,2859
73,11016
4372,4961
4372,3377
4372,2442
4372,7595
2268,1477
4492,3808
4492,3808
11530,5394
12442,5596
2085,4139
11505,5710
553,9648
8806,11312
5901,11908
1198,2530
6026,9654
9693,7332
4467,12076
224,224
3748,6416
1316,8244
1316,7581
1316,1030
323,8150
323,4449
323,5648
5455,6372
7382,7382
2266,6171
2888,5458
10412,2929
8399,10206
8399,8921
8399,3669
8399,7471
8399,6123
5985,5985
3666,557
4157,4157
10674,1351
10674,8263
10674,705
8105,8105
8105,8105
3109,3109
3846,3846
11159,11159
11176,11001
11176,11213
11176,7541
3458,432
3772,3772
9305,1837
10574,7847
7266,3544
12442,9275
8697,8697
9056,10606
4592,6491
7275,9368
7275,7275
7771,6745
2816,10548
961,4711
961,11764
961,6186
961,3869
961,3648
961,10921
961,4352
961,4096
961,8636
961,6217
961,6551
961,7442
961,307
961,4483
9530,8793
9530,11032
9530,9058
5634,5634
890,890
5990,10934
1107,2613
11717,11717
4830,2970
5086,10574
11891,265
7965,7965
525,8066
7235,1414
6301,6301
4120,1581
4120,7769
9658,11785
5684,819
1407,6254
1407,4308
8312,8312
5574,5312
1406,9517
1789,9147
1789,1215
2053,2462
4284,4284
1609,1609
365,10135
365,4054
6288,8915
5716,7416
5716,7219
5716,5797
5716,4128
5716,8447
5716,12001
5716,1874
6593,1988
7448,5500
10742,12338
10742,10538
10742,2917
4087,8063
11428,984
11428,6319
11428,307
11658,7513
8078,9853
9294,10263
9826,867
1128,1128
4628,1179
5384,3423
5435,6965
5435,7042
366,4421
6895,6895
294,9661
5021,1873
2816,513
5523,4959
2523,8580
2523,934
2523,10123
2523,6309
10432,2662
12441,2579
12441,3600
8499,8499
11583,7029
11583,8040
11554,3507
11046,2596
3772,11298
2425,2425
5181,1874
6496,6496
5630,228
5271,5800
369,10012
8128,8128
136,136
153,153
6459,3753
2086,277
5480,5648
9092,8087
4157,4157
8876,11863
9133,4363
3059,3889
2642,6686
8769,8769
5398,5398
5398,5398
9974,10548
3772,10925
3772,10925
6488,7556
7832,7104
2659,9487
5369,1403
12278,873
5776,7222
12007,3117
6584,5998
11521,6194
11521,6194
12152,7973
12152,7504
12152,2486
12152,3746
12152,6803
12152,10338
12152,6158
12152,6831
12152,1424
2639,2639
7473,7473
6853,9795
5684,11098
3691,3691
6417,9402
4765,4765
2018,5842
4910,4910
11639,967
10581,10581
6059,5392
12323,5631
11658,9267
11146,5803
6769,1743
3367,11890
3367,6609
3367,11936
3367,10878
3367,969
10844,5892
5107,5858
10122,10122
297,3618
3779,3779
12163,12163
11586,2450
12370,5398
1045,4879
1045,5609
12380,12380
2859,2859
3818,3531
8936,8936
10626,513
10626,2757
9075,2124
6049,6049
12045,10143
12045,7015
6012,9227
6047,10011
585,9839
5995,5995
12308,11093
11524,8023
5171,8883
2266,8813
6735,3166
10118,10118
5922,5922
8117,9457
8295,4402
9671,9671
3964,3964
8670,8670
1832,9306
8722,7931
7832,7832
7832,7832
1196,7470
4036,2077
142,1002
12177,5861
5415,508
9635,5507
5403,4209
8670,9534
3355,886
5390,2248
10584,10584
3447,11210
10626,7656
10626,9944
10626,9129
10626,11600
10626,775
10626,5001
10626,10264
10626,1315
10626,7405
10626,11954
10626,8668
10626,4001
10626,4861
10626,196
2259,2259
5716,6706
9972,9972
8631,10970
8631,8991
8631,6443
1069,4449
3666,7104
5507,1314
4840,8302
6786,641
5187,7515
5187,7515
10131,10131
10715,8592
9645,1297
9645,5541
9645,9351
142,1129
142,9341
2561,6319
776,11838
6549,8155
7451,420
2254,2254
6084,5507
2461,2100
6094,6094
8957,719
8957,8189
8194,2247
11310,5648
272,11732
272,272
7266,11998
7266,7125
7028,7705
8472,9717
3890,592
2631,11470
4879,7907
7904,7904
3846,3846
2659,4759
2659,1451
2659,8059
2659,2855
12108,1161
12108,8837
12108,2555
12108,5295
12108,3525
12108,8150
12108,7184
12108,2764
12108,11099
12108,1673
12108,10644
12108,3492
12108,2910
12108,627
12108,3223
8553,7173
5896,12003
8664,3102
7214,590
3772,8996
7897,10702
1376,9899
10201,10201
3661,9792
5361,1067
3588,10151
1167,1660
1167,1660
8895,7134
1783,12111
575,4193
575,7926
575,12405
575,575
575,575
4078,4535
4078,9955
8225,5585
7955,3246
4019,7665
12348,12348
12348,12348
4514,4514
9436,9528
12127,7051
12127,6588
2004,4017
7689,5819
6356,6356
10663,5507
7435,8522
762,10280
8983,8983
7473,7473
5392,2933
8047,10051
4192,423
1268,1268
1268,1268
6705,905
2289,1695
4468,7421
8579,9591
7241,2913
2425,2425
3456,6641
11998,1414
4588,3547
4588,11158
4588,7407
2631,7947
2631,10085
11373,6074
3943,2599
10079,10079
11584,3578
11584,2999
7081,7081
1165,809
4643,4643
5121,8246
12214,12214
3773,3431
3773,11725
6648,6648
3899,10946
3732,1987
7367,7367
3698,1628
8155,11197
6895,2261
10626,2100
5716,12180
9963,3739
7859,7859
1363,5750
2659,4775
11658,8392
5689,4357
11520,9355
1474,1976
4899,2100
2425,10401
4497,2463
12227,964
12227,964
12227,12180
8288,3104
213,1440
9960,5236
3692,1482
4634,3036
8054,11419
8807,2701
10153,1626
1163,7488
1461,1461
4468,7104
2692,2879
12338,11385
2425,5294
3029,4848
1,1
6328,2100
7516,2664
7516,5750
4419,305
2441,2441
1150,6067
1407,6115
11658,6817
11658,4119
11658,1481
7083,7083
6427,4432
6427,5965
214,189
214,346
214,8451
214,7814
214,7699
214,6037
214,2113
214,11242
214,2798
214,6504
214,10466
214,5379
214,4724
214,5539
214,10943
214,11592
214,6089
214,1240
214,11099
214,11099
214,3624
214,7424
214,3983
214,6565
214,5565
214,10232
214,10047
214,11503
214,7724
214,11131
214,5781
214,5505
214,4116
214,4628
214,10306
214,10306
214,8299
214,10306
214,10306
214,7942
214,8656
214,6323
214,3832
214,3790
214,6970
214,214
214,11476
214,11807
214,3204
8071,8071
2356,2356
2859,2859
7214,4320
12393,12393
9890,12372
11114,8492
5020,1782
5020,4226
10279,10279
6071,6071
7636,1822
1032,1032
2378,7193
9801,2100
9716,4449
11067,2228
7134,3905
4231,5348
12133,5775
12133,5775
2521,7522
5986,3125
7210,7210
12218,12218
12015,11554
6615,11559
10122,8928
673,673
5651,3478
7440,10053
428,9564
10329,5903
9440,9440
65,4468
5103,1754
10209,11333
6535,6535
6535,6535
10626,583
10626,9151
10626,1327
10626,2100
654,654
5894,5894
10949,4484
612,12404
9324,11974
11081,11081
11908,10102
2859,2859
7965,7965
3372,6085
5061,4400
6471,6471
9693,2160
9693,5593
9693,10486
9693,1983
1367,11762
1367,4241
3739,1127
3739,10686
3739,3739
7214,5188
3333,5515
1677,1677
10237,10237
5082,1995
7887,2671
2081,9315
8988,1178
2861,2861
8449,12420
6912,11137
10288,3933
3320,3320
2636,6828
2237,859
7837,10610
3246,7955
10574,10574
12066,7654
3854,11203
10912,2475
9051,8604
9051,11281
1381,11223
7282,979
6881,6881
3528,1607
5398,5398
10827,9661
224,224
2721,9729
7167,3423
2826,7154
11105,4270
11405,3210
7762,3162
12229,9476
3694,4875
3694,4875
5086,7734
5086,691
5086,6217
5086,5235
5086,5235
5086,9438
12395,12395
11154,8528
4157,4157
6642,3198
8378,4326
5147,10785
452,6507
6402,7747
2156,10284
360,6390
3739,10548
961,4154
961,513
11241,8071
11765,2720
7656,1680
11985,952
9097,3716
386,613
70,6243
2971,8389
2971,3675
2971,899
2971,11099
2971,3536
2971,9967
2971,224
2971,5746
2971,568
2971,5572
2971,10092
2971,3979
2971,1272
2971,9909
2971,4474
2971,11307
2971,6776
2971,7329
2971,2130
2971,8093
2971,6930
2971,1959
2971,2182
11720,9413
1164,7708
9609,1513
424,7459
424,4005
424,8638
4157,4157
6489,8670
4449,4172
153,2100
7508,7508
3013,5220
3173,762
11352,7417
3530,3530
9693,4071
1586,1586
4061,4061
10323,8982
11211,11329
8499,8499
10741,5834
10741,7071
3030,3030
4811,10036
6185,1589
6128,8084
6128,7850
6128,5314
6128,820
10498,7804
3319,709
3319,4315
6555,6555
2656,3677
3640,3640
7703,9958
2859,2859
11123,11123
9582,4751
8882,1054
7006,7006
11736,11736
7427,11149
7427,10401
8163,7282
11570,12163
3772,8337
3772,2856
3772,513
5796,10873
5796,9528
5796,2930
5796,5271
2272,3793
4400,5061
7006,7006
5576,4885
5588,8349
8290,5048
7110,4121
2723,4942
162,162
4609,5643
4609,2467
4609,2467
4609,63
12064,1819
8609,463
5952,614
4467,12076
4467,11985
4148,4148
11662,11180
9324,5831
2214,3108
529,7944
4380,5277
9868,8046
7511,2296
2266,2100
2266,2266
10626,2100
12045,6217
3849,12102
7952,7952
7952,7696
4905,7705
7006,9593
2126,7937
2531,245
10747,10299
12030,12030
889,7439
6187,3885
4284,4284
6555,6555
3153,9975
8348,9314
4021,6622
4938,3997
4938,5051
9092,11021
7975,4877
7282,8805
7282,8805
4453,10143
6936,5691
6640,6640
810,9324
7965,7965
5115,3663
6617,11290
6703,9768
4899,2100
7367,7367
4715,8344
11658,10639
11658,12121
2613,1107
2613,1107
2613,1107
6202,7931
2676,2822
1761,3021
7832,7832
4823,722
5957,1020
722,10630
6886,9916
7474,7474
4910,4033
6891,12209
7368,1508
8894,1187
2556,6702
10630,878
7161,3864
7680,11773
600,283
8845,8845
8845,3670
5694,9719
7741,7741
12045,10143
12045,12045
11297,5264
12278,6260
11104,11061
4919,11978
3750,3750
6419,637
6419,6419
3007,37
8926,8926
6149,5631
384,8648
10204,11239
11316,8078
11316,9320
11316,5962
3651,2808
5493,10461
3685,5240
12208,9556
10574,10574
2227,6190
5507,10677
307,307
2222,2222
2273,9551
7859,7859
778,4627
11322,4753
11322,6112
2315,4636
3742,1140
3742,258
3742,11803
1366,6739
6640,6640
8669,7792
8669,9803
2755,659
2755,10168
2755,8265
2755,1808
2755,10434
2755,5518
2755,6751
2755,6536
2755,8676
2755,4003
2755,4985
7920,10590
11995,11995
10719,10719
6849,445
11809,847
7028,7705
3838,8853
5382,3236
9507,8619
9507,7469
9507,3694
8630,863
10272,4367
2884,2019
12009,8155
8109,8109
4353,4353
1500,6095
4303,4303
8429,574
8429,10937
8429,10937
8429,10937
5156,5156
2322,11258
3589,3589
11593,11593
4406,3734
4406,164
6981,3575
11864,11864
252,3869
6628,2100
3292,3292
10235,175
2450,2450
2667,9258
275,5018
8683,9481
9538,9538
2604,1349
2841,2306
5441,8722
4302,2735
7215,11957
8894,4399
7890,7890
7227,1876
5389,4438
2337,2337
2853,2853
2273,8564
2273,2940
2273,6548
2273,5336
6640,6640
6296,5298
7866,1975
2011,2011
10383,4626
3129,6939
9021,10490
9021,9359
2287,9264
3145,1860
9472,10102
8727,1045
6149,6388
10584,937
9734,9734
3772,4448
3772,6788
3772,5909
3772,8590
3772,400
3772,3212
3772,9758
3772,8907
5657,721
12030,12030
2882,11514
766,2466
6897,1610
2425,6971
8615,249
3778,3778
11953,3115
3491,6543
3491,4219
10956,10956
6985,12322
8594,4938
7857,8266
7857,10164
3601,3601
2925,458
1239,308
8325,1754
8868,9416
2450,3457
6594,6594
765,9869
6522,6522
2101,11089
8134,1217
9001,3181
10982,6677
10982,2594
3139,985
3139,9779
2206,12118
2206,12118
8871,1320
5705,5705
8779,7498
1594,6686
12315,6992
357,11861
1499,9442
1499,10691
9671,11253
5566,7229
5566,9453
3843,9941
3843,6293
935,4958
9360,4242
10626,2100
10626,3923
10626,8607
10626,4330
8735,2905
2614,8441
1452,2191
1452,1633
1452,7996
1452,71
6686,6155
8451,11371
1746,7440
1746,7440
11985,9278
12377,4626
11069,6384
10503,26
1657,1915
9900,3643
11667,4626
10769,6622
11412,4327
6277,1664
7399,3956
363,363
10602,12304
7446,12386
7446,12386
229,229
10374,2963
880,880
9389,6698
9570,9570
2642,9892
3787,3787
5184,5692
949,949
5616,5510
9290,6099
2659,10143
2659,12098
2659,11967
2659,9595
7208,7208
12074,12074
7456,3665
12334,1776
4577,3808
2885,1993
8822,2641
4083,4083
4344,4344
2272,2100
4139,428
882,10081
882,3373
882,12367
882,5808
882,11536
6372,5455
4995,7696
1853,2066
2194,1428
2194,3710
2194,8864
2194,8656
2194,2777
2194,3396
2194,10502
2194,3762
2194,11648
2194,221
2194,3241
2194,11588
2194,67
2194,8311
2194,10195
2194,1283
2194,8815
2194,7918
805,2674
11678,11772
11678,9357
11678,11042
560,10548
560,10548
1820,10496
11377,2497
9095,8045
353,353
11728,11728
2347,6955
7032,10561
9451,9451
854,379
854,2308
3660,5605
10580,5489
4672,12425
4672,4798
354,7917
7358,7358
6983,6496
5684,3382
9891,4468
8521,5456
4403,2325
4403,1319
4403,8069
5980,4803
5980,1184
1252,10834
9893,11689
11406,11406
4970,1461
4970,7070
3305,4593
10340,5847
9237,9237
3750,3750
1001,1001
6628,2100
11927,8401
11658,5914
11658,724
11658,10870
11658,11484
3057,2238
10493,10493
1096,4463
214,11619
214,3162
214,12088
214,5379
8860,8740
5781,10433
8424,8424
325,11947
325,11554
5542,11819
3042,10387
3042,10113
7081,7081
11368,7742
11582,9169
9520,9520
3357,5631
4215,9225
9542,905
182,182
10182,10315
10182,10749
2273,4925
6248,8381
11205,11205
5026,11399
4148,6106
4677,2090
9671,791
8981,4229
6285,11260
11658,11348
6846,5281
6820,10122
7745,10578
1148,7978
2425,2425
9543,10440
11494,11494
8762,8762
2789,8597
11939,11939
11939,11939
3582,7288
3582,3115
3582,5242
3582,2622
125,3725
3676,3493
3676,3493
9456,592
9827,4226
452,452
7528,10599
4626,12377
10118,10118
2425,12022
2425,12022
5475,6723
1476,2450
9237,9237
4852,9681
4852,4852
8670,8670
5143,1420
3331,5139
9952,4365
7972,6728
3773,513
3773,6196
6729,3674
2003,4844
7087,2406
11880,9868
2425,3984
1235,1105
5980,1951
5980,11385
5980,5951
6042,9664
11658,1097
11658,9780
11658,10863
11658,1675
11658,9267
185,11566
1159,3316
1159,1732
1159,12357
6299,199
6299,2632
7508,7508
11730,11730
959,415
11001,1703
5766,7029
5766,4500
3772,9563
3772,11069
1380,6148
3398,8985
3398,5177
7269,6200
7269,1124
7269,10617
7269,2944
7269,7874
7269,2008
7269,2077
5492,5492
10621,10621
10700,10700
6564,12231
7480,3245
11660,100
3750,3750
8311,8311
5274,5274
5083,10937
1875,1875
9787,4891
9787,1632
8757,8770
3304,10932
1093,1410
8048,4479
12246,11556
2717,2717
12175,6515
575,5034
7658,7658
1589,6185
575,6217
11658,2524
11658,9267
11658,8395
11658,3529
11658,406
11658,2244
11658,82
11658,1260
11658,2421
4083,4083
11765,12317
11765,1992
11765,2325
11765,10195
11765,1878
11765,340
11765,4167
11765,572
11765,6905
11765,12295
11765,7816
11765,7816
11765,346
11765,8759
11765,2723
11765,8924
9861,5046
11444,1887
684,10989
684,5513
684,11895
684,202
684,684
2631,289
2631,2558
2631,12273
2631,9863
2631,12242
2631,4211
2631,2568
2631,853
2631,8763
2631,6440
2631,725
2631,10023
2631,11540
9873,9873
919,1168
8039,10562
8039,3616
195,3081
1262,9841
11844,1360
8322,6067
7959,4385
5626,8612
4905,1661
1362,7048
7702,9990
5441,8722
2631,762
3295,8082
6640,6640
5261,979
7341,2319
11794,12378
1747,9510
4885,5576
5571,2733
5624,2265
7194,2614
10871,7552
10871,2730
2273,2464
3894,6854
6202,317
2779,2779
6555,6555
11163,6998
9768,9717
10445,7705
2562,9904
10306,12018
7859,7859
11123,348
10182,9508
1821,6554
5271,11729
5271,5271
2292,7957
10920,6874
6073,11796
6073,4164
11658,1008
11717,11717
2644,2644
4588,6040
4588,3652
1705,3183
6393,6393
2481,4827
8773,3132
8773,11962
10574,4806
3772,3772
10352,9439
4579,2117
9871,9650
5659,5659
560,8160
2381,2344
8132,4804
6149,6149
9996,3731
11853,1822
7269,11598
10724,12180
10724,8078
4272,11554
8644,5139
2639,2639
2439,11305
1688,1688
9138,9748
6853,2913
10707,9498
7778,8853
2045,138
7832,203
7832,7832
10626,2100
7507,4226
4869,4869
1719,4582
8215,1990
11658,11188
11658,2285
10014,7762
11300,10365
11300,2592
11300,8696
4477,345
9429,6217
9429,9751
1464,7134
11997,4785
8593,164
6733,6963
63,63
7965,7965
4568,3439
4515,10610
11098,5684
5093,7210
8922,7239
11927,6936
7254,6435
11658,906
11658,5629
11658,10714
11658,6143
11658,2824
11658,8272
11658,8617
11658,11688
9877,4593
4260,4260
3904,2110
7859,8631
8885,10207
1509,9132
1390,3859
556,1521
2220,5110
10074,10074
9370,7143
10800,3704
7756,10525
1202,11900
5806,7971
8878,8878
3451,5290
8060,11629
2429,8958
8116,7263
1131,970
1131,970
9947,620
4871,8592
2907,8693
2972,2972
11316,6464
11316,11959
11316,337
11316,6066
11316,6401
5271,4858
373,11388
373,581
2425,4137
11260,11625
8590,4567
8590,8912
8590,9506
8590,4544
7146,12230
2676,10267
5938,6189
11496,11496
8630,11179
4174,7465
11300,11413
2425,2425
3690,6645
3690,4937
3690,4181
3690,3769
1844,1844
6067,8322
3722,9947
